time,speed,elevation,BUS ID,Date
4084.0,6,1400,380,2022-08-17
4086.0,2,1400,380,2022-08-17
4087.0,1,1400,380,2022-08-17
4088.0,0,1400,380,2022-08-17
4089.0,0,1400,380,2022-08-17
4090.0,0,1400,380,2022-08-17
4092.0,0,1400,380,2022-08-17
4093.0,1,1400,380,2022-08-17
4094.0,1,1400,380,2022-08-17
4095.0,1,1400,380,2022-08-17
4097.0,0,1400,380,2022-08-17
4098.0,0,1400,380,2022-08-17
4099.0,0,1400,380,2022-08-17
4100.0,0,1400,380,2022-08-17
4101.0,0,1400,380,2022-08-17
4103.0,0,1400,380,2022-08-17
4104.0,0,1400,380,2022-08-17
4105.0,0,1400,380,2022-08-17
4106.0,0,1400,380,2022-08-17
4108.0,0,1400,380,2022-08-17
4109.0,0,1400,380,2022-08-17
4110.0,0,1400,380,2022-08-17
4111.0,0,1400,380,2022-08-17
4112.0,0,1400,380,2022-08-17
4114.0,0,1400,380,2022-08-17
4115.0,0,1400,380,2022-08-17
4116.0,0,1400,380,2022-08-17
4117.0,0,1400,380,2022-08-17
4119.0,0,1400,380,2022-08-17
4120.0,0,1400,380,2022-08-17
4121.0,0,1400,380,2022-08-17
4122.0,0,1400,380,2022-08-17
4124.0,0,1400,380,2022-08-17
4125.0,0,1400,380,2022-08-17
4126.0,0,1400,380,2022-08-17
4127.0,0,1400,380,2022-08-17
4128.0,0,1400,380,2022-08-17
4130.0,0,1400,380,2022-08-17
4131.0,0,1400,380,2022-08-17
4132.0,1,1400,380,2022-08-17
4133.0,2,1400,380,2022-08-17
4135.0,5,1400,380,2022-08-17
4136.0,6,1400,380,2022-08-17
4137.0,6,1400,380,2022-08-17
4138.0,6,1400,380,2022-08-17
4139.0,7,1400,380,2022-08-17
4141.0,6,1400,380,2022-08-17
4142.0,5,1400,380,2022-08-17
4143.0,5,1400,380,2022-08-17
4144.0,5,1400,380,2022-08-17
4146.0,4,1400,380,2022-08-17
4147.0,3,1400,380,2022-08-17
4148.0,3,1400,380,2022-08-17
4149.0,2,1400,380,2022-08-17
4150.0,2,1400,380,2022-08-17
4152.0,1,1400,380,2022-08-17
4153.0,0,1400,380,2022-08-17
4154.0,1,1400,380,2022-08-17
4155.0,1,1400,380,2022-08-17
4156.0,1,1400,380,2022-08-17
4158.0,3,1400,380,2022-08-17
4159.0,4,1400,380,2022-08-17
4160.0,5,1400,380,2022-08-17
4161.0,6,1400,380,2022-08-17
4163.0,6,1400,380,2022-08-17
4164.0,6,1400,380,2022-08-17
4165.0,6,1400,380,2022-08-17
4166.0,5,1400,380,2022-08-17
4168.0,4,1400,380,2022-08-17
4169.0,2,1400,380,2022-08-17
4170.0,1,1400,380,2022-08-17
4171.0,0,1400,380,2022-08-17
4173.0,4,1400,380,2022-08-17
4174.0,6,1400,380,2022-08-17
4175.0,8,1400,380,2022-08-17
4176.0,9,1400,380,2022-08-17
4177.0,10,1400,380,2022-08-17
4179.0,9,1400,380,2022-08-17
4180.0,8,1400,380,2022-08-17
4181.0,7,1400,380,2022-08-17
4183.0,6,1400,380,2022-08-17
4184.0,3,1400,380,2022-08-17
4185.0,0,1400,380,2022-08-17
4186.0,0,1400,380,2022-08-17
4187.0,0,1400,380,2022-08-17
4189.0,0,1400,380,2022-08-17
4190.0,0,1400,380,2022-08-17
4191.0,0,1400,380,2022-08-17
4192.0,1,1400,380,2022-08-17
4194.0,3,1400,380,2022-08-17
4195.0,5,1400,380,2022-08-17
4196.0,7,1400,380,2022-08-17
4197.0,7,1400,380,2022-08-17
4198.0,8,1400,380,2022-08-17
4200.0,8,1400,380,2022-08-17
4201.0,9,1400,380,2022-08-17
4202.0,9,1400,380,2022-08-17
4203.0,10,1400,380,2022-08-17
4205.0,10,1400,380,2022-08-17
4206.0,10,1400,380,2022-08-17
4207.0,10,1400,380,2022-08-17
4208.0,10,1400,380,2022-08-17
4210.0,10,1400,380,2022-08-17
4211.0,9,1400,380,2022-08-17
4212.0,9,1400,380,2022-08-17
4213.0,10,1400,380,2022-08-17
4215.0,10,1400,380,2022-08-17
4216.0,10,1400,380,2022-08-17
4217.0,10,1400,380,2022-08-17
4218.0,10,1400,380,2022-08-17
4219.0,10,1400,380,2022-08-17
4221.0,11,1400,380,2022-08-17
4222.0,10,1400,380,2022-08-17
4223.0,10,1400,380,2022-08-17
4225.0,10,1400,380,2022-08-17
4226.0,10,1400,380,2022-08-17
4227.0,10,1400,380,2022-08-17
4229.0,10,1400,380,2022-08-17
4230.0,10,1400,380,2022-08-17
4231.0,9,1400,380,2022-08-17
4232.0,10,1400,380,2022-08-17
4233.0,10,1400,380,2022-08-17
4235.0,9,1400,380,2022-08-17
4236.0,9,1400,380,2022-08-17
4237.0,9,1400,380,2022-08-17
4238.0,9,1400,380,2022-08-17
4240.0,9,1400,380,2022-08-17
4241.0,9,1400,380,2022-08-17
4242.0,9,1400,380,2022-08-17
4243.0,8,1400,380,2022-08-17
4244.0,7,1400,380,2022-08-17
4246.0,6,1400,380,2022-08-17
4247.0,5,1400,380,2022-08-17
4248.0,5,1400,380,2022-08-17
4250.0,5,1400,380,2022-08-17
4251.0,6,1400,380,2022-08-17
4252.0,7,1400,380,2022-08-17
4253.0,8,1400,380,2022-08-17
4255.0,9,1400,380,2022-08-17
4256.0,9,1400,380,2022-08-17
4257.0,9,1400,380,2022-08-17
4258.0,9,1400,380,2022-08-17
4259.0,10,1400,380,2022-08-17
4261.0,10,1400,380,2022-08-17
4262.0,9,1400,380,2022-08-17
4263.0,9,1400,380,2022-08-17
4264.0,9,1400,380,2022-08-17
4266.0,8,1400,380,2022-08-17
4267.0,8,1400,380,2022-08-17
4268.0,7,1400,380,2022-08-17
4269.0,7,1400,380,2022-08-17
4271.0,6,1400,380,2022-08-17
4272.0,5,1400,380,2022-08-17
4273.0,2,1400,380,2022-08-17
4274.0,0,1400,380,2022-08-17
4275.0,0,1400,380,2022-08-17
4277.0,0,1400,380,2022-08-17
4278.0,0,1400,380,2022-08-17
4279.0,0,1400,380,2022-08-17
4280.0,0,1400,380,2022-08-17
4282.0,0,1400,380,2022-08-17
4283.0,0,1400,380,2022-08-17
4284.0,1,1400,380,2022-08-17
4285.0,3,1400,380,2022-08-17
4287.0,6,1400,380,2022-08-17
4288.0,8,1400,380,2022-08-17
4289.0,9,1400,380,2022-08-17
4290.0,9,1400,380,2022-08-17
4291.0,10,1400,380,2022-08-17
4293.0,10,1400,380,2022-08-17
4294.0,10,1400,380,2022-08-17
4295.0,10,1400,380,2022-08-17
4297.0,9,1400,380,2022-08-17
4298.0,9,1400,380,2022-08-17
4299.0,9,1400,380,2022-08-17
4300.0,9,1400,380,2022-08-17
4302.0,8,1400,380,2022-08-17
4303.0,8,1400,380,2022-08-17
4304.0,8,1400,380,2022-08-17
4305.0,9,1400,380,2022-08-17
4307.0,8,1400,380,2022-08-17
4308.0,8,1400,380,2022-08-17
4309.0,8,1400,380,2022-08-17
4310.0,8,1400,380,2022-08-17
4311.0,8,1400,380,2022-08-17
4313.0,8,1400,380,2022-08-17
4314.0,8,1400,380,2022-08-17
4315.0,8,1400,380,2022-08-17
4316.0,7,1400,380,2022-08-17
4318.0,8,1400,380,2022-08-17
4319.0,8,1400,380,2022-08-17
4320.0,8,1400,380,2022-08-17
4321.0,8,1400,380,2022-08-17
4322.0,9,1400,380,2022-08-17
4324.0,9,1400,380,2022-08-17
4325.0,9,1400,380,2022-08-17
4326.0,9,1400,380,2022-08-17
4327.0,9,1400,380,2022-08-17
4329.0,9,1400,380,2022-08-17
4330.0,9,1400,380,2022-08-17
4331.0,9,1400,380,2022-08-17
4332.0,9,1400,380,2022-08-17
4334.0,9,1400,380,2022-08-17
4335.0,9,1400,380,2022-08-17
4336.0,9,1400,380,2022-08-17
4337.0,9,1400,380,2022-08-17
4338.0,9,1400,380,2022-08-17
4340.0,9,1400,380,2022-08-17
4341.0,9,1400,380,2022-08-17
4342.0,8,1400,380,2022-08-17
4343.0,8,1400,380,2022-08-17
4345.0,8,1400,380,2022-08-17
4346.0,8,1400,380,2022-08-17
4347.0,8,1400,380,2022-08-17
4348.0,8,1400,380,2022-08-17
4350.0,8,1400,380,2022-08-17
4351.0,8,1400,380,2022-08-17
4352.0,7,1400,380,2022-08-17
4353.0,6,1400,380,2022-08-17
4355.0,6,1400,380,2022-08-17
4356.0,6,1400,380,2022-08-17
4357.0,6,1400,380,2022-08-17
4358.0,6,1400,380,2022-08-17
4359.0,6,1400,380,2022-08-17
4361.0,5,1400,380,2022-08-17
4362.0,5,1400,380,2022-08-17
4363.0,5,1400,380,2022-08-17
4364.0,5,1400,380,2022-08-17
4365.0,5,1400,380,2022-08-17
4367.0,4,1400,380,2022-08-17
4368.0,4,1400,380,2022-08-17
4369.0,3,1400,380,2022-08-17
4370.0,1,1400,380,2022-08-17
4372.0,0,1400,380,2022-08-17
4373.0,0,1400,380,2022-08-17
4374.0,0,1400,380,2022-08-17
4375.0,0,1400,380,2022-08-17
4377.0,0,1400,380,2022-08-17
4378.0,0,1400,380,2022-08-17
4379.0,0,1400,380,2022-08-17
4380.0,0,1400,380,2022-08-17
4381.0,0,1400,380,2022-08-17
4383.0,0,1401,380,2022-08-17
4384.0,0,1401,380,2022-08-17
4385.0,0,1401,380,2022-08-17
4386.0,0,1401,380,2022-08-17
4387.0,0,1401,380,2022-08-17
4389.0,0,1401,380,2022-08-17
4390.0,0,1401,380,2022-08-17
4391.0,0,1401,380,2022-08-17
4392.0,0,1401,380,2022-08-17
4394.0,0,1401,380,2022-08-17
4395.0,0,1401,380,2022-08-17
4396.0,0,1401,380,2022-08-17
4397.0,0,1401,380,2022-08-17
4398.0,0,1401,380,2022-08-17
4400.0,0,1401,380,2022-08-17
4401.0,0,1401,380,2022-08-17
4402.0,0,1401,380,2022-08-17
4403.0,0,1401,380,2022-08-17
4405.0,0,1401,380,2022-08-17
4406.0,0,1401,380,2022-08-17
4407.0,0,1401,380,2022-08-17
4408.0,0,1401,380,2022-08-17
4410.0,0,1401,380,2022-08-17
4411.0,0,1401,380,2022-08-17
4412.0,0,1401,380,2022-08-17
4413.0,0,1401,380,2022-08-17
4414.0,0,1401,380,2022-08-17
4416.0,0,1401,380,2022-08-17
4417.0,0,1401,380,2022-08-17
4418.0,0,1401,380,2022-08-17
4419.0,1,1401,380,2022-08-17
4420.0,2,1401,380,2022-08-17
4422.0,6,1401,380,2022-08-17
4423.0,7,1401,380,2022-08-17
4424.0,7,1401,380,2022-08-17
4425.0,7,1401,380,2022-08-17
4427.0,6,1401,380,2022-08-17
4428.0,5,1401,380,2022-08-17
4429.0,2,1401,380,2022-08-17
4430.0,1,1401,380,2022-08-17
4432.0,6,1401,380,2022-08-17
4433.0,10,1401,380,2022-08-17
4434.0,14,1401,380,2022-08-17
4435.0,15,1401,380,2022-08-17
4437.0,17,1401,380,2022-08-17
4438.0,17,1401,380,2022-08-17
4439.0,16,1401,380,2022-08-17
4440.0,14,1401,380,2022-08-17
4442.0,12,1401,380,2022-08-17
4443.0,11,1401,380,2022-08-17
4444.0,10,1401,380,2022-08-17
4445.0,8,1401,380,2022-08-17
4447.0,2,1401,380,2022-08-17
4448.0,1,1401,380,2022-08-17
4449.0,0,1401,380,2022-08-17
4450.0,0,1401,380,2022-08-17
4451.0,0,1401,380,2022-08-17
4453.0,0,1401,380,2022-08-17
4454.0,0,1401,380,2022-08-17
4455.0,0,1401,380,2022-08-17
4456.0,0,1401,380,2022-08-17
4458.0,0,1401,380,2022-08-17
4459.0,0,1401,380,2022-08-17
4460.0,0,1401,380,2022-08-17
4462.0,0,1401,380,2022-08-17
4463.0,0,1401,380,2022-08-17
4464.0,0,1401,380,2022-08-17
4465.0,0,1401,380,2022-08-17
4466.0,0,1401,380,2022-08-17
4468.0,0,1401,380,2022-08-17
4469.0,0,1401,380,2022-08-17
4470.0,0,1401,380,2022-08-17
4471.0,0,1401,380,2022-08-17
4472.0,0,1401,380,2022-08-17
4474.0,0,1401,380,2022-08-17
4475.0,0,1401,380,2022-08-17
4476.0,0,1401,380,2022-08-17
4478.0,0,1401,380,2022-08-17
4479.0,0,1401,380,2022-08-17
4480.0,0,1401,380,2022-08-17
4481.0,0,1401,380,2022-08-17
4482.0,0,1401,380,2022-08-17
4484.0,0,1401,380,2022-08-17
4485.0,0,1401,380,2022-08-17
4486.0,0,1401,380,2022-08-17
4488.0,0,1401,380,2022-08-17
4489.0,0,1401,380,2022-08-17
4490.0,0,1401,380,2022-08-17
4491.0,0,1401,380,2022-08-17
4493.0,0,1401,380,2022-08-17
4494.0,0,1401,380,2022-08-17
4495.0,0,1401,380,2022-08-17
4496.0,0,1401,380,2022-08-17
4498.0,0,1401,380,2022-08-17
4499.0,0,1401,380,2022-08-17
4500.0,0,1401,380,2022-08-17
4501.0,0,1401,380,2022-08-17
4502.0,0,1401,380,2022-08-17
4504.0,0,1401,380,2022-08-17
4505.0,0,1401,380,2022-08-17
4506.0,0,1401,380,2022-08-17
4507.0,0,1401,380,2022-08-17
4509.0,0,1401,380,2022-08-17
4510.0,0,1401,380,2022-08-17
4511.0,0,1401,380,2022-08-17
4512.0,0,1401,380,2022-08-17
4514.0,0,1401,380,2022-08-17
4515.0,0,1401,380,2022-08-17
4516.0,0,1401,380,2022-08-17
4518.0,0,1401,380,2022-08-17
4519.0,0,1401,380,2022-08-17
4520.0,0,1401,380,2022-08-17
4521.0,0,1401,380,2022-08-17
4522.0,0,1401,380,2022-08-17
4524.0,4,1401,380,2022-08-17
4525.0,6,1401,380,2022-08-17
4526.0,10,1401,380,2022-08-17
4527.0,13,1401,380,2022-08-17
4528.0,17,1401,380,2022-08-17
4530.0,23,1401,380,2022-08-17
4531.0,25,1401,380,2022-08-17
4532.0,26,1401,380,2022-08-17
4533.0,27,1401,380,2022-08-17
4535.0,28,1401,380,2022-08-17
4536.0,29,1401,380,2022-08-17
4537.0,30,1401,380,2022-08-17
4538.0,30,1401,380,2022-08-17
4539.0,30,1401,380,2022-08-17
4541.0,31,1401,380,2022-08-17
4542.0,31,1401,380,2022-08-17
4543.0,31,1401,380,2022-08-17
4544.0,30,1401,380,2022-08-17
4546.0,29,1401,380,2022-08-17
4547.0,27,1401,380,2022-08-17
4548.0,25,1401,380,2022-08-17
4549.0,23,1401,380,2022-08-17
4550.0,21,1401,380,2022-08-17
4552.0,16,1401,380,2022-08-17
4553.0,14,1401,380,2022-08-17
4554.0,12,1401,380,2022-08-17
4555.0,13,1401,380,2022-08-17
4556.0,15,1401,380,2022-08-17
4558.0,17,1401,380,2022-08-17
4559.0,18,1401,380,2022-08-17
4560.0,21,1401,380,2022-08-17
4561.0,23,1401,380,2022-08-17
4562.0,25,1401,380,2022-08-17
4564.0,26,1401,380,2022-08-17
4565.0,27,1401,380,2022-08-17
4566.0,27,1401,380,2022-08-17
4567.0,27,1401,380,2022-08-17
4569.0,29,1401,380,2022-08-17
4570.0,28,1401,380,2022-08-17
4571.0,28,1401,380,2022-08-17
4572.0,29,1401,380,2022-08-17
4573.0,29,1401,380,2022-08-17
4575.0,30,1401,380,2022-08-17
4576.0,29,1401,380,2022-08-17
4577.0,26,1401,380,2022-08-17
4578.0,22,1401,380,2022-08-17
4579.0,17,1401,380,2022-08-17
4581.0,10,1401,380,2022-08-17
4582.0,7,1401,380,2022-08-17
4583.0,4,1401,380,2022-08-17
4584.0,2,1401,380,2022-08-17
4586.0,0,1401,380,2022-08-17
4587.0,0,1401,380,2022-08-17
4588.0,0,1401,380,2022-08-17
4589.0,0,1401,380,2022-08-17
4590.0,0,1401,380,2022-08-17
4592.0,0,1401,380,2022-08-17
4593.0,0,1401,380,2022-08-17
4594.0,0,1401,380,2022-08-17
4595.0,0,1401,380,2022-08-17
4597.0,0,1401,380,2022-08-17
4598.0,0,1401,380,2022-08-17
4599.0,0,1401,380,2022-08-17
4600.0,0,1401,380,2022-08-17
4601.0,0,1401,380,2022-08-17
4603.0,0,1401,380,2022-08-17
4604.0,1,1401,380,2022-08-17
4605.0,6,1401,380,2022-08-17
4606.0,11,1401,380,2022-08-17
4607.0,16,1401,380,2022-08-17
4609.0,24,1401,380,2022-08-17
4610.0,25,1401,380,2022-08-17
4611.0,27,1401,380,2022-08-17
4612.0,28,1401,380,2022-08-17
4614.0,23,1401,380,2022-08-17
4615.0,16,1401,380,2022-08-17
4616.0,10,1401,380,2022-08-17
4617.0,4,1401,380,2022-08-17
4618.0,0,1401,380,2022-08-17
4619.0,0,1401,380,2022-08-17
4621.0,0,1401,380,2022-08-17
4622.0,0,1401,380,2022-08-17
4623.0,0,1401,380,2022-08-17
4624.0,0,1401,380,2022-08-17
4625.0,2,1401,380,2022-08-17
4627.0,8,1401,380,2022-08-17
4628.0,12,1401,380,2022-08-17
4629.0,15,1401,380,2022-08-17
4630.0,18,1401,380,2022-08-17
4631.0,20,1401,380,2022-08-17
4633.0,25,1401,380,2022-08-17
4634.0,26,1401,380,2022-08-17
4635.0,26,1401,380,2022-08-17
4636.0,28,1401,380,2022-08-17
4638.0,30,1401,380,2022-08-17
4639.0,32,1401,380,2022-08-17
4640.0,32,1401,380,2022-08-17
4641.0,33,1401,380,2022-08-17
4643.0,34,1401,380,2022-08-17
4644.0,35,1401,380,2022-08-17
4645.0,33,1401,380,2022-08-17
4646.0,34,1402,380,2022-08-17
4648.0,36,1402,380,2022-08-17
4649.0,37,1402,380,2022-08-17
4650.0,36,1402,380,2022-08-17
4651.0,36,1402,380,2022-08-17
4652.0,36,1402,380,2022-08-17
4653.0,37,1402,380,2022-08-17
4655.0,36,1402,380,2022-08-17
4656.0,36,1402,380,2022-08-17
4657.0,36,1402,380,2022-08-17
4658.0,37,1402,380,2022-08-17
4660.0,39,1402,380,2022-08-17
4661.0,39,1402,380,2022-08-17
4662.0,39,1402,380,2022-08-17
4663.0,37,1402,380,2022-08-17
4665.0,39,1402,380,2022-08-17
4666.0,38,1402,380,2022-08-17
4667.0,39,1402,380,2022-08-17
4669.0,38,1402,380,2022-08-17
4670.0,37,1403,380,2022-08-17
4671.0,36,1403,380,2022-08-17
4672.0,34,1403,380,2022-08-17
4674.0,28,1403,380,2022-08-17
4675.0,24,1403,380,2022-08-17
4676.0,19,1403,380,2022-08-17
4678.0,10,1403,380,2022-08-17
4679.0,8,1403,380,2022-08-17
4680.0,9,1403,380,2022-08-17
4682.0,18,1403,380,2022-08-17
4683.0,22,1403,380,2022-08-17
4684.0,25,1403,380,2022-08-17
4685.0,27,1403,380,2022-08-17
4687.0,31,1403,380,2022-08-17
4688.0,33,1403,380,2022-08-17
4689.0,34,1403,380,2022-08-17
4690.0,33,1403,380,2022-08-17
4692.0,32,1403,380,2022-08-17
4693.0,33,1403,380,2022-08-17
4694.0,34,1402,380,2022-08-17
4695.0,34,1402,380,2022-08-17
4697.0,36,1402,380,2022-08-17
4698.0,36,1402,380,2022-08-17
4699.0,36,1402,380,2022-08-17
4700.0,38,1402,380,2022-08-17
4702.0,36,1402,380,2022-08-17
4703.0,38,1402,380,2022-08-17
4704.0,38,1402,380,2022-08-17
4706.0,39,1402,380,2022-08-17
4707.0,39,1402,380,2022-08-17
4708.0,39,1402,380,2022-08-17
4709.0,39,1402,380,2022-08-17
4711.0,41,1402,380,2022-08-17
4712.0,37,1402,380,2022-08-17
4713.0,37,1403,380,2022-08-17
4714.0,38,1403,380,2022-08-17
4716.0,37,1403,380,2022-08-17
4717.0,37,1405,380,2022-08-17
4718.0,37,1405,380,2022-08-17
4719.0,37,1404,380,2022-08-17
4721.0,38,1405,380,2022-08-17
4722.0,37,1405,380,2022-08-17
4723.0,36,1406,380,2022-08-17
4724.0,34,1406,380,2022-08-17
4726.0,29,1407,380,2022-08-17
4727.0,27,1405,380,2022-08-17
4728.0,26,1405,380,2022-08-17
4729.0,26,1405,380,2022-08-17
4731.0,24,1405,380,2022-08-17
4732.0,24,1405,380,2022-08-17
4733.0,24,1404,380,2022-08-17
4735.0,21,1404,380,2022-08-17
4736.0,20,1403,380,2022-08-17
4737.0,20,1403,380,2022-08-17
4738.0,18,1403,380,2022-08-17
4739.0,18,1403,380,2022-08-17
4741.0,13,1403,380,2022-08-17
4742.0,12,1403,380,2022-08-17
4743.0,13,1403,380,2022-08-17
4745.0,13,1403,380,2022-08-17
4746.0,14,1403,380,2022-08-17
4747.0,15,1403,380,2022-08-17
4748.0,15,1403,380,2022-08-17
4749.0,15,1402,380,2022-08-17
4751.0,16,1402,380,2022-08-17
4752.0,17,1402,380,2022-08-17
4753.0,17,1402,380,2022-08-17
4754.0,18,1403,380,2022-08-17
4756.0,19,1403,380,2022-08-17
4757.0,22,1403,380,2022-08-17
4758.0,23,1403,380,2022-08-17
4759.0,25,1403,380,2022-08-17
4761.0,27,1404,380,2022-08-17
4762.0,27,1405,380,2022-08-17
4763.0,28,1404,380,2022-08-17
4764.0,28,1404,380,2022-08-17
4766.0,29,1405,380,2022-08-17
4767.0,29,1405,380,2022-08-17
4768.0,30,1405,380,2022-08-17
4770.0,30,1406,380,2022-08-17
4771.0,29,1404,380,2022-08-17
4772.0,28,1404,380,2022-08-17
4773.0,25,1405,380,2022-08-17
4774.0,22,1405,380,2022-08-17
4776.0,16,1403,380,2022-08-17
4777.0,13,1404,380,2022-08-17
4778.0,10,1404,380,2022-08-17
4779.0,6,1404,380,2022-08-17
4781.0,1,1404,380,2022-08-17
4782.0,0,1404,380,2022-08-17
4783.0,0,1404,380,2022-08-17
4784.0,0,1404,380,2022-08-17
4785.0,0,1404,380,2022-08-17
4787.0,0,1404,380,2022-08-17
4788.0,0,1404,380,2022-08-17
4789.0,0,1404,380,2022-08-17
4791.0,0,1404,380,2022-08-17
4792.0,0,1404,380,2022-08-17
4793.0,0,1404,380,2022-08-17
4794.0,0,1404,380,2022-08-17
4795.0,0,1404,380,2022-08-17
4797.0,0,1404,380,2022-08-17
4798.0,0,1404,380,2022-08-17
4799.0,0,1404,380,2022-08-17
4801.0,0,1404,380,2022-08-17
4802.0,0,1404,380,2022-08-17
4803.0,0,1404,380,2022-08-17
4804.0,0,1404,380,2022-08-17
4806.0,0,1404,380,2022-08-17
4807.0,0,1404,380,2022-08-17
4808.0,0,1404,380,2022-08-17
4810.0,0,1404,380,2022-08-17
4811.0,0,1404,380,2022-08-17
4812.0,0,1404,380,2022-08-17
4813.0,0,1404,380,2022-08-17
4815.0,0,1404,380,2022-08-17
4816.0,0,1404,380,2022-08-17
4817.0,0,1404,380,2022-08-17
4818.0,0,1404,380,2022-08-17
4820.0,0,1404,380,2022-08-17
4821.0,0,1404,380,2022-08-17
4822.0,0,1404,380,2022-08-17
4823.0,0,1404,380,2022-08-17
4825.0,0,1404,380,2022-08-17
4826.0,0,1404,380,2022-08-17
4827.0,0,1404,380,2022-08-17
4829.0,0,1404,380,2022-08-17
4830.0,0,1404,380,2022-08-17
4831.0,0,1404,380,2022-08-17
4833.0,0,1404,380,2022-08-17
4834.0,0,1404,380,2022-08-17
4835.0,0,1404,380,2022-08-17
4836.0,0,1404,380,2022-08-17
4838.0,0,1404,380,2022-08-17
4839.0,0,1404,380,2022-08-17
4840.0,0,1404,380,2022-08-17
4841.0,0,1404,380,2022-08-17
4843.0,0,1404,380,2022-08-17
4844.0,0,1404,380,2022-08-17
4845.0,0,1404,380,2022-08-17
4847.0,1,1404,380,2022-08-17
4848.0,3,1404,380,2022-08-17
4849.0,5,1404,380,2022-08-17
4851.0,12,1405,380,2022-08-17
4852.0,14,1405,380,2022-08-17
4853.0,17,1405,380,2022-08-17
4855.0,22,1403,380,2022-08-17
4856.0,23,1403,380,2022-08-17
4857.0,24,1403,380,2022-08-17
4858.0,24,1403,380,2022-08-17
4859.0,29,1403,380,2022-08-17
4861.0,31,1402,380,2022-08-17
4862.0,32,1402,380,2022-08-17
4863.0,32,1402,380,2022-08-17
4865.0,32,1402,380,2022-08-17
4866.0,34,1402,380,2022-08-17
4867.0,34,1402,380,2022-08-17
4868.0,33,1402,380,2022-08-17
4869.0,33,1402,380,2022-08-17
4871.0,33,1402,380,2022-08-17
4872.0,34,1402,380,2022-08-17
4873.0,34,1402,380,2022-08-17
4874.0,34,1402,380,2022-08-17
4876.0,35,1402,380,2022-08-17
4877.0,34,1402,380,2022-08-17
4878.0,34,1402,380,2022-08-17
4879.0,33,1402,380,2022-08-17
4881.0,27,1402,380,2022-08-17
4882.0,24,1403,380,2022-08-17
4883.0,19,1403,380,2022-08-17
4884.0,13,1403,380,2022-08-17
4886.0,9,1403,380,2022-08-17
4887.0,10,1403,380,2022-08-17
4888.0,10,1403,380,2022-08-17
4890.0,5,1403,380,2022-08-17
4891.0,5,1403,380,2022-08-17
4892.0,7,1403,380,2022-08-17
4893.0,6,1403,380,2022-08-17
4895.0,7,1403,380,2022-08-17
4896.0,10,1403,380,2022-08-17
4897.0,13,1403,380,2022-08-17
4898.0,16,1403,380,2022-08-17
4900.0,18,1403,380,2022-08-17
4901.0,16,1403,380,2022-08-17
4902.0,16,1403,380,2022-08-17
4903.0,15,1403,380,2022-08-17
4905.0,19,1403,380,2022-08-17
4906.0,20,1403,380,2022-08-17
4907.0,20,1403,380,2022-08-17
4908.0,18,1403,380,2022-08-17
4910.0,18,1403,380,2022-08-17
4911.0,21,1403,380,2022-08-17
4912.0,19,1403,380,2022-08-17
4913.0,21,1403,380,2022-08-17
4915.0,17,1403,380,2022-08-17
4916.0,23,1403,380,2022-08-17
4917.0,18,1403,380,2022-08-17
4919.0,18,1403,380,2022-08-17
4920.0,19,1403,380,2022-08-17
4921.0,21,1403,380,2022-08-17
4923.0,19,1403,380,2022-08-17
4924.0,18,1403,380,2022-08-17
4925.0,20,1403,380,2022-08-17
4927.0,20,1403,380,2022-08-17
4928.0,22,1403,380,2022-08-17
4929.0,22,1403,380,2022-08-17
4930.0,22,1403,380,2022-08-17
4932.0,23,1403,380,2022-08-17
4933.0,21,1403,380,2022-08-17
4934.0,24,1403,380,2022-08-17
4936.0,23,1403,380,2022-08-17
4937.0,26,1403,380,2022-08-17
4938.0,23,1403,380,2022-08-17
4940.0,25,1402,380,2022-08-17
4941.0,25,1402,380,2022-08-17
4942.0,25,1402,380,2022-08-17
4944.0,25,1402,380,2022-08-17
4945.0,25,1402,380,2022-08-17
4946.0,25,1402,380,2022-08-17
4947.0,25,1401,380,2022-08-17
4949.0,26,1401,380,2022-08-17
4950.0,26,1401,380,2022-08-17
4951.0,26,1401,380,2022-08-17
4953.0,25,1401,380,2022-08-17
4954.0,23,1401,380,2022-08-17
4955.0,24,1401,380,2022-08-17
4956.0,24,1401,380,2022-08-17
4958.0,21,1400,380,2022-08-17
4959.0,21,1400,380,2022-08-17
4960.0,20,1400,380,2022-08-17
4962.0,21,1400,380,2022-08-17
4963.0,20,1400,380,2022-08-17
4964.0,20,1400,380,2022-08-17
4966.0,18,1400,380,2022-08-17
4967.0,22,1400,380,2022-08-17
4969.0,29,1400,380,2022-08-17
4970.0,23,1400,380,2022-08-17
4972.0,21,1400,380,2022-08-17
4973.0,21,1400,380,2022-08-17
4975.0,17,1400,380,2022-08-17
4976.0,16,1400,380,2022-08-17
4978.0,20,1400,380,2022-08-17
4979.0,19,1400,380,2022-08-17
4980.0,19,1400,380,2022-08-17
4981.0,20,1400,380,2022-08-17
4982.0,19,1400,380,2022-08-17
4984.0,20,1400,380,2022-08-17
4985.0,19,1400,380,2022-08-17
4986.0,17,1400,380,2022-08-17
4988.0,15,1400,380,2022-08-17
4989.0,16,1400,380,2022-08-17
4990.0,16,1400,380,2022-08-17
4991.0,17,1400,380,2022-08-17
4992.0,18,1400,380,2022-08-17
4994.0,19,1400,380,2022-08-17
4995.0,18,1400,380,2022-08-17
4996.0,16,1400,380,2022-08-17
4998.0,15,1400,380,2022-08-17
4999.0,17,1400,380,2022-08-17
