"Bus ID","Driver ID","Route ID","Stop ID",Latitude,Longitude,Heading,Speed,Time
28,,,,51.19149,-115.55503,,0.22,"2022-08-08 00:05:06-06"
28,,,,51.1915,-115.55504,,0.27,"2022-08-08 00:05:07-06"
28,,,,51.19148,-115.55504,,0.55,"2022-08-08 00:05:08-06"
28,,,,51.19147,-115.55505,,0.57,"2022-08-08 00:05:09-06"
28,,,,51.19145,-115.55505,,0.15,"2022-08-08 00:05:11-06"
28,,,,51.19144,-115.55506,,0.4,"2022-08-08 00:05:12-06"
28,,,,51.19146,-115.55504,,0.06,"2022-08-08 00:05:13-06"
28,,,,51.19145,-115.55503,,0.34,"2022-08-08 00:05:14-06"
28,,,,51.19143,-115.55503,,0.45,"2022-08-08 00:05:16-06"
28,,,,51.19142,-115.55503,,0.3,"2022-08-08 00:05:17-06"
28,,,,51.19141,-115.55504,,0.35,"2022-08-08 00:05:18-06"
28,,,,51.19142,-115.55501,,0.45,"2022-08-08 00:05:19-06"
28,,,,51.19141,-115.55502,,0.37,"2022-08-08 00:05:20-06"
28,,,,51.19138,-115.55503,,0.31,"2022-08-08 00:05:22-06"
28,,,,51.19137,-115.55503,,0.26,"2022-08-08 00:05:23-06"
28,,,,51.19136,-115.55504,,0.46,"2022-08-08 00:05:24-06"
28,,,,51.19135,-115.55502,,0.42,"2022-08-08 00:05:25-06"
28,,,,51.19135,-115.55502,,0.14,"2022-08-08 00:05:26-06"
28,,,,51.19134,-115.55502,,0.4,"2022-08-08 00:05:28-06"
28,,,,51.19133,-115.55503,,0.51,"2022-08-08 00:05:29-06"
28,,,,51.19132,-115.55503,,0.5,"2022-08-08 00:05:30-06"
28,,,,51.19132,-115.55503,,0.6,"2022-08-08 00:05:31-06"
28,,,,51.19129,-115.55505,,0.79,"2022-08-08 00:05:33-06"
28,,,,51.19132,-115.55503,,0.63,"2022-08-08 00:05:34-06"
28,,,,51.1913,-115.55504,,0.82,"2022-08-08 00:05:35-06"
28,,,,51.1913,-115.55505,,0.72,"2022-08-08 00:05:36-06"
28,,,,51.19132,-115.55503,,0.41,"2022-08-08 00:05:37-06"
28,,,,51.19131,-115.55504,,0.41,"2022-08-08 00:05:39-06"
28,,,,51.19133,-115.55503,,0.28,"2022-08-08 00:05:40-06"
28,,,,51.19133,-115.55505,,0.53,"2022-08-08 00:05:41-06"
28,,,,51.19132,-115.55505,,0.45,"2022-08-08 00:05:42-06"
28,,,,51.19133,-115.55509,,0.59,"2022-08-08 00:05:44-06"
28,,,,51.19132,-115.5551,,0.57,"2022-08-08 00:05:45-06"
28,,,,51.19132,-115.5551,,0.34,"2022-08-08 00:05:46-06"
28,,,,51.19132,-115.5551,,0.04,"2022-08-08 00:05:47-06"
28,,,,51.19134,-115.55514,,0.28,"2022-08-08 00:05:49-06"
28,,,,51.19134,-115.55515,,0.13,"2022-08-08 00:05:50-06"
28,,,,51.19132,-115.55516,,0.36,"2022-08-08 00:05:51-06"
28,,,,51.19137,-115.55516,,0.26,"2022-08-08 00:05:53-06"
28,,,,51.19137,-115.55517,,0.14,"2022-08-08 00:05:54-06"
28,,,,51.19138,-115.55516,,0.32,"2022-08-08 00:05:55-06"
28,,,,51.19138,-115.55517,,0.55,"2022-08-08 00:05:56-06"
28,,,,51.1914,-115.55517,,0.42,"2022-08-08 00:05:58-06"
28,,,,51.19141,-115.55518,,0.44,"2022-08-08 00:05:59-06"
28,,,,51.19141,-115.55518,,0.47,"2022-08-08 00:06:00-06"
28,,,,51.19139,-115.55519,,0.53,"2022-08-08 00:06:01-06"
28,,,,51.1914,-115.5552,,0.62,"2022-08-08 00:06:02-06"
28,,,,51.19141,-115.55519,,0.63,"2022-08-08 00:06:04-06"
28,,,,51.19141,-115.5552,,0.42,"2022-08-08 00:06:05-06"
28,,,,51.19141,-115.5552,,0.52,"2022-08-08 00:06:06-06"
